# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
Canada,coal,coal,coal,2021,CO2_FUG,0.1847629036,MTC
Canada,coal,coal,coal,2021,N2O,0,Tg
Canada,crude oil,crude oil,crude oil,2021,CH4,0.1306061525,Tg
Canada,crude oil,crude oil,crude oil,2021,CO2_FUG,0.4724652813,MTC
Canada,crude oil,crude oil,crude oil,2021,N2O,3.880889134e-05,Tg
Canada,natural gas,natural gas,natural gas,2021,CH4,0.06857648935,Tg
Canada,natural gas,natural gas,natural gas,2021,CO2_FUG,0.2338135348,MTC
Canada,natural gas,natural gas,natural gas,2021,N2O,1.749167112e-05,Tg
Central America and Caribbean,coal,coal,coal,1975,CH4,0.5452576177,Tg
Central America and Caribbean,coal,coal,coal,1975,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,1975,N2O,3.138156395e-10,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1975,CH4,0.1581078253,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1975,CO2_FUG,0.4966196927,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,1975,N2O,2.594929667e-05,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1975,CH4,0.1581078253,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1975,CO2_FUG,0.4966196927,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,1975,N2O,2.594929667e-05,Tg
Central America and Caribbean,coal,coal,coal,1990,CH4,0.3298866461,Tg
Central America and Caribbean,coal,coal,coal,1990,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,1990,N2O,5.361541866e-07,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1990,CH4,0.4649599836,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,1990,CO2_FUG,0.9103614971,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,1990,N2O,4.649962214e-05,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1990,CH4,0.4649599836,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,1990,CO2_FUG,0.9103614971,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,1990,N2O,4.649962214e-05,Tg
Central America and Caribbean,coal,coal,coal,2005,CH4,0.2667366221,Tg
Central America and Caribbean,coal,coal,coal,2005,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2005,N2O,1.976500233e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2005,CH4,0.3084651489,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2005,CO2_FUG,0.08772802509,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2005,N2O,4.749585595e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2005,CH4,0.3084651489,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2005,CO2_FUG,0.08772802509,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2005,N2O,4.749585595e-06,Tg
Central America and Caribbean,coal,coal,coal,2010,CH4,0.2492187169,Tg
Central America and Caribbean,coal,coal,coal,2010,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2010,N2O,1.441280136e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2010,CH4,0.2950750862,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2010,CO2_FUG,0.0347928405,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2010,N2O,1.985644157e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2010,CH4,0.2950750862,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2010,CO2_FUG,0.0347928405,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2010,N2O,1.985644157e-06,Tg
Central America and Caribbean,coal,coal,coal,2015,CH4,0.214307434,Tg
Central America and Caribbean,coal,coal,coal,2015,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2015,N2O,1.645681447e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2015,CH4,0.3053361727,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1096960155,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2015,N2O,5.743852496e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2015,CH4,0.3053361727,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2015,CO2_FUG,0.1096960155,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2015,N2O,5.743852496e-06,Tg
Central America and Caribbean,coal,coal,coal,2021,CH4,0.2969543632,Tg
Central America and Caribbean,coal,coal,coal,2021,CO2_FUG,0,MTC
Central America and Caribbean,coal,coal,coal,2021,N2O,5.899794e-06,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2021,CH4,0.4056442599,Tg
Central America and Caribbean,crude oil,crude oil,crude oil,2021,CO2_FUG,0.1082648133,MTC
Central America and Caribbean,crude oil,crude oil,crude oil,2021,N2O,6.40312848e-06,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2021,CH4,0.4056442599,Tg
Central America and Caribbean,natural gas,natural gas,natural gas,2021,CO2_FUG,0.1082648133,MTC
Central America and Caribbean,natural gas,natural gas,natural gas,2021,N2O,6.40312848e-06,Tg
Central Asia,coal,coal,coal,1975,CH4,1.247745344,Tg
Central Asia,coal,coal,coal,1975,CO2_FUG,0.7687424304,MTC
Central Asia,coal,coal,coal,1975,N2O,1.976493293e-07,Tg
Central Asia,crude oil,crude oil,crude oil,1975,CH4,0.5225344461,Tg
Central Asia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.007700875688,MTC
Central Asia,crude oil,crude oil,crude oil,1975,N2O,8.790337071e-07,Tg
Central Asia,natural gas,natural gas,natural gas,1975,CH4,0.5225344461,Tg
Central Asia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.007700875688,MTC
Central Asia,natural gas,natural gas,natural gas,1975,N2O,8.790337071e-07,Tg
Central Asia,coal,coal,coal,1990,CH4,0.514131405,Tg
Central Asia,coal,coal,coal,1990,CO2_FUG,0.07458976718,MTC
Central Asia,coal,coal,coal,1990,N2O,5.263143931e-07,Tg
Central Asia,crude oil,crude oil,crude oil,1990,CH4,0.4098737756,Tg
Central Asia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.05011114484,MTC
Central Asia,crude oil,crude oil,crude oil,1990,N2O,2.825066488e-06,Tg
Central Asia,natural gas,natural gas,natural gas,1990,CH4,0.4098737756,Tg
Central Asia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.05011114484,MTC
Central Asia,natural gas,natural gas,natural gas,1990,N2O,2.825066488e-06,Tg
Central Asia,coal,coal,coal,2005,CH4,0.3671030541,Tg
Central Asia,coal,coal,coal,2005,CO2_FUG,0.6916725438,MTC
Central Asia,coal,coal,coal,2005,N2O,2.005265505e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2005,CH4,0.402740799,Tg
Central Asia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.6111969263,MTC
Central Asia,crude oil,crude oil,crude oil,2005,N2O,3.124969139e-05,Tg
Central Asia,natural gas,natural gas,natural gas,2005,CH4,0.402740799,Tg
Central Asia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.6111969263,MTC
Central Asia,natural gas,natural gas,natural gas,2005,N2O,3.124969139e-05,Tg
Central Asia,coal,coal,coal,2010,CH4,0.4125840468,Tg
Central Asia,coal,coal,coal,2010,CO2_FUG,0.4775509432,MTC
Central Asia,coal,coal,coal,2010,N2O,1.441280136e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2010,CH4,0.2937586229,Tg
Central Asia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.3279690432,MTC
Central Asia,crude oil,crude oil,crude oil,2010,N2O,1.706855812e-05,Tg
Central Asia,natural gas,natural gas,natural gas,2010,CH4,0.2937586229,Tg
Central Asia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.3279690432,MTC
Central Asia,natural gas,natural gas,natural gas,2010,N2O,1.706855812e-05,Tg
Central Asia,coal,coal,coal,2015,CH4,0.4044470754,Tg
Central Asia,coal,coal,coal,2015,CO2_FUG,0.07734511735,MTC
Central Asia,coal,coal,coal,2015,N2O,1.645681447e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2015,CH4,0.2900605219,Tg
Central Asia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3103543361,MTC
Central Asia,crude oil,crude oil,crude oil,2015,N2O,1.613100201e-05,Tg
Central Asia,natural gas,natural gas,natural gas,2015,CH4,0.2900605219,Tg
Central Asia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.3103543361,MTC
Central Asia,natural gas,natural gas,natural gas,2015,N2O,1.613100201e-05,Tg
Central Asia,coal,coal,coal,2021,CH4,0.3579165855,Tg
Central Asia,coal,coal,coal,2021,CO2_FUG,0.05150957124,MTC
Central Asia,coal,coal,coal,2021,N2O,1.358729499e-06,Tg
Central Asia,crude oil,crude oil,crude oil,2021,CH4,0.2913145836,Tg
Central Asia,crude oil,crude oil,crude oil,2021,CO2_FUG,0.1453047776,MTC
Central Asia,crude oil,crude oil,crude oil,2021,N2O,1.053760544e-05,Tg
Central Asia,natural gas,natural gas,natural gas,2021,CH4,0.2913145836,Tg
Central Asia,natural gas,natural gas,natural gas,2021,CO2_FUG,0.1453047776,MTC
Central Asia,natural gas,natural gas,natural gas,2021,N2O,1.053760544e-05,Tg
China,coal,coal,coal,1975,CH4,0.3362591321,Tg
China,coal,coal,coal,1975,CO2_FUG,0.507790098,MTC
China,coal,coal,coal,1975,N2O,1.28946158e-08,Tg
China,crude oil,crude oil,crude oil,1975,CH4,0.2663205959,Tg
China,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1978639425,MTC
China,crude oil,crude oil,crude oil,1975,N2O,0.0001376442162,Tg
China,natural gas,natural gas,natural gas,1975,CH4,0.2663205959,Tg
China,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1978639425,MTC
China,natural gas,natural gas,natural gas,1975,N2O,0.0001376442162,Tg
China,coal,coal,coal,1990,CH4,0.2739513089,Tg
China,coal,coal,coal,1990,CO2_FUG,0.4044360929,MTC
China,coal,coal,coal,1990,N2O,4.309631078e-09,Tg
China,crude oil,crude oil,crude oil,1990,CH4,0.2278159323,Tg
China,crude oil,crude oil,crude oil,1990,CO2_FUG,0.1995018645,MTC
China,crude oil,crude oil,crude oil,1990,N2O,8.168366764e-05,Tg
China,natural gas,natural gas,natural gas,1990,CH4,0.2278159323,Tg
China,natural gas,natural gas,natural gas,1990,CO2_FUG,0.1995018645,MTC
China,natural gas,natural gas,natural gas,1990,N2O,8.168366764e-05,Tg
China,coal,coal,coal,2005,CH4,0.2217097403,Tg
China,coal,coal,coal,2005,CO2_FUG,0.3607148954,MTC
China,coal,coal,coal,2005,N2O,2.133297718e-09,Tg
China,crude oil,crude oil,crude oil,2005,CH4,0.2047691749,Tg
China,crude oil,crude oil,crude oil,2005,CO2_FUG,0.1913884915,MTC
China,crude oil,crude oil,crude oil,2005,N2O,5.848577259e-05,Tg
China,natural gas,natural gas,natural gas,2005,CH4,0.2047691749,Tg
China,natural gas,natural gas,natural gas,2005,CO2_FUG,0.1913884915,MTC
China,natural gas,natural gas,natural gas,2005,N2O,5.848577259e-05,Tg
China,coal,coal,coal,2010,CH4,0.209873045,Tg
China,coal,coal,coal,2010,CO2_FUG,0.4930783068,MTC
China,coal,coal,coal,2010,N2O,1.634065219e-09,Tg
China,crude oil,crude oil,crude oil,2010,CH4,0.1949637479,Tg
China,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1212167094,MTC
China,crude oil,crude oil,crude oil,2010,N2O,4.37299484e-05,Tg
China,natural gas,natural gas,natural gas,2010,CH4,0.1949637479,Tg
China,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1212167094,MTC
China,natural gas,natural gas,natural gas,2010,N2O,4.37299484e-05,Tg
China,coal,coal,coal,2015,CH4,0.214307434,Tg
China,coal,coal,coal,2015,CO2_FUG,0.8156333294,MTC
China,coal,coal,coal,2015,N2O,1.409888089e-09,Tg
China,crude oil,crude oil,crude oil,2015,CH4,0.2158576362,Tg
China,crude oil,crude oil,crude oil,2015,CO2_FUG,0.09104057945,MTC
China,crude oil,crude oil,crude oil,2015,N2O,3.778111469e-05,Tg
China,natural gas,natural gas,natural gas,2015,CH4,0.2158576362,Tg
China,natural gas,natural gas,natural gas,2015,CO2_FUG,0.09104057945,MTC
China,natural gas,natural gas,natural gas,2015,N2O,3.778111469e-05,Tg
China,coal,coal,coal,2021,CH4,0.2065607736,Tg
China,coal,coal,coal,2021,CO2_FUG,1.130859577,MTC
China,coal,coal,coal,2021,N2O,1.149452536e-09,Tg
China,crude oil,crude oil,crude oil,2021,CH4,0.2038912819,Tg
China,crude oil,crude oil,crude oil,2021,CO2_FUG,0.09482792702,MTC
China,crude oil,crude oil,crude oil,2021,N2O,3.227993015e-05,Tg
China,natural gas,natural gas,natural gas,2021,CH4,0.2038912819,Tg
China,natural gas,natural gas,natural gas,2021,CO2_FUG,0.09482792702,MTC
China,natural gas,natural gas,natural gas,2021,N2O,3.227993015e-05,Tg
EU-12,coal,coal,coal,1975,CH4,0.3021869069,Tg
EU-12,coal,coal,coal,1975,CO2_FUG,0.9686472287,MTC
EU-12,coal,coal,coal,1975,N2O,2.134052406e-08,Tg
EU-12,crude oil,crude oil,crude oil,1975,CH4,0.5633555141,Tg
EU-12,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1600046727,MTC
EU-12,crude oil,crude oil,crude oil,1975,N2O,9.974557056e-06,Tg
EU-12,natural gas,natural gas,natural gas,1975,CH4,0.5633555141,Tg
EU-12,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1600046727,MTC
EU-12,natural gas,natural gas,natural gas,1975,N2O,9.974557056e-06,Tg
EU-12,coal,coal,coal,1990,CH4,0.2157124715,Tg
EU-12,coal,coal,coal,1990,CO2_FUG,0.6447604144,MTC
EU-12,coal,coal,coal,1990,N2O,1.933693981e-08,Tg
EU-12,crude oil,crude oil,crude oil,1990,CH4,0.7053724784,Tg
EU-12,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2829267756,MTC
EU-12,crude oil,crude oil,crude oil,1990,N2O,9.416266882e-06,Tg
EU-12,natural gas,natural gas,natural gas,1990,CH4,0.7053724784,Tg
EU-12,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2829267756,MTC
EU-12,natural gas,natural gas,natural gas,1990,N2O,9.416266882e-06,Tg
EU-12,coal,coal,coal,2005,CH4,0.2919523833,Tg
EU-12,coal,coal,coal,2005,CO2_FUG,0.5064479527,MTC
EU-12,coal,coal,coal,2005,N2O,3.050778482e-07,Tg
EU-12,crude oil,crude oil,crude oil,2005,CH4,0.4161356473,Tg
EU-12,crude oil,crude oil,crude oil,2005,CO2_FUG,0.3698304643,MTC
EU-12,crude oil,crude oil,crude oil,2005,N2O,7.198231561e-06,Tg
EU-12,natural gas,natural gas,natural gas,2005,CH4,0.4161356473,Tg
EU-12,natural gas,natural gas,natural gas,2005,CO2_FUG,0.3698304643,MTC
EU-12,natural gas,natural gas,natural gas,2005,N2O,7.198231561e-06,Tg
EU-12,coal,coal,coal,2010,CH4,0.286374777,Tg
EU-12,coal,coal,coal,2010,CO2_FUG,0.6481091424,MTC
EU-12,coal,coal,coal,2010,N2O,8.694598167e-07,Tg
EU-12,crude oil,crude oil,crude oil,2010,CH4,0.3955003538,Tg
EU-12,crude oil,crude oil,crude oil,2010,CO2_FUG,0.3965939805,MTC
EU-12,crude oil,crude oil,crude oil,2010,N2O,6.724261841e-06,Tg
EU-12,natural gas,natural gas,natural gas,2010,CH4,0.3955003538,Tg
EU-12,natural gas,natural gas,natural gas,2010,CO2_FUG,0.3965939805,MTC
EU-12,natural gas,natural gas,natural gas,2010,N2O,6.724261841e-06,Tg
EU-12,coal,coal,coal,2015,CH4,0.2962916862,Tg
EU-12,coal,coal,coal,2015,CO2_FUG,0.8909028338,MTC
EU-12,coal,coal,coal,2015,N2O,6.446746069e-07,Tg
EU-12,crude oil,crude oil,crude oil,2015,CH4,0.3984012574,Tg
EU-12,crude oil,crude oil,crude oil,2015,CO2_FUG,0.5403424568,MTC
EU-12,crude oil,crude oil,crude oil,2015,N2O,7.053304061e-06,Tg
EU-12,natural gas,natural gas,natural gas,2015,CH4,0.3984012574,Tg
EU-12,natural gas,natural gas,natural gas,2015,CO2_FUG,0.5403424568,MTC
EU-12,natural gas,natural gas,natural gas,2015,N2O,7.053304061e-06,Tg
EU-12,coal,coal,coal,2021,CH4,0.3683243596,Tg
EU-12,coal,coal,coal,2021,CO2_FUG,1.022035304,MTC
EU-12,coal,coal,coal,2021,N2O,5.615599332e-07,Tg
EU-12,crude oil,crude oil,crude oil,2021,CH4,0.4522939103,Tg
EU-12,crude oil,crude oil,crude oil,2021,CO2_FUG,0.6364623382,MTC
EU-12,crude oil,crude oil,crude oil,2021,N2O,7.85780604e-06,Tg
EU-12,natural gas,natural gas,natural gas,2021,CH4,0.4522939103,Tg
EU-12,natural gas,natural gas,natural gas,2021,CO2_FUG,0.6364623382,MTC
EU-12,natural gas,natural gas,natural gas,2021,N2O,7.85780604e-06,Tg
EU-15,coal,coal,coal,1975,CH4,0.4049244653,Tg
EU-15,coal,coal,coal,1975,CO2_FUG,1.17159073,MTC
EU-15,coal,coal,coal,1975,N2O,6.27631279e-10,Tg
EU-15,crude oil,crude oil,crude oil,1975,CH4,0.1404826555,Tg
EU-15,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8015565365,MTC
EU-15,crude oil,crude oil,crude oil,1975,N2O,0.001134753726,Tg
EU-15,natural gas,natural gas,natural gas,1975,CH4,0.1404826555,Tg
EU-15,natural gas,natural gas,natural gas,1975,CO2_FUG,0.8015565365,MTC
EU-15,natural gas,natural gas,natural gas,1975,N2O,0.001134753726,Tg
EU-15,coal,coal,coal,1990,CH4,0.2605569144,Tg
EU-15,coal,coal,coal,1990,CO2_FUG,1.060179591,MTC
EU-15,coal,coal,coal,1990,N2O,5.4599398e-07,Tg
EU-15,crude oil,crude oil,crude oil,1990,CH4,0.1307265414,Tg
EU-15,crude oil,crude oil,crude oil,1990,CO2_FUG,0.4902526436,MTC
EU-15,crude oil,crude oil,crude oil,1990,N2O,3.769220205e-05,Tg
EU-15,natural gas,natural gas,natural gas,1990,CH4,0.1307265414,Tg
EU-15,natural gas,natural gas,natural gas,1990,CO2_FUG,0.4902526436,MTC
EU-15,natural gas,natural gas,natural gas,1990,N2O,3.769220205e-05,Tg
EU-15,coal,coal,coal,2005,CH4,0.1562591129,Tg
EU-15,coal,coal,coal,2005,CO2_FUG,0.6614821392,MTC
EU-15,coal,coal,coal,2005,N2O,1.947734961e-06,Tg
EU-15,crude oil,crude oil,crude oil,2005,CH4,0.07568584645,Tg
EU-15,crude oil,crude oil,crude oil,2005,CO2_FUG,0.4323692826,MTC
EU-15,crude oil,crude oil,crude oil,2005,N2O,4.071587359e-05,Tg
EU-15,natural gas,natural gas,natural gas,2005,CH4,0.07568584645,Tg
EU-15,natural gas,natural gas,natural gas,2005,CO2_FUG,0.4323692826,MTC
EU-15,natural gas,natural gas,natural gas,2005,N2O,4.071587359e-05,Tg
EU-15,coal,coal,coal,2010,CH4,0.1075942298,Tg
EU-15,coal,coal,coal,2010,CO2_FUG,1.187177725,MTC
EU-15,coal,coal,coal,2010,N2O,3.102987048e-06,Tg
EU-15,crude oil,crude oil,crude oil,2010,CH4,0.08672031751,Tg
EU-15,crude oil,crude oil,crude oil,2010,CO2_FUG,0.5019301116,MTC
EU-15,crude oil,crude oil,crude oil,2010,N2O,3.744911336e-05,Tg
EU-15,natural gas,natural gas,natural gas,2010,CH4,0.08672031751,Tg
EU-15,natural gas,natural gas,natural gas,2010,CO2_FUG,0.5019301116,MTC
EU-15,natural gas,natural gas,natural gas,2010,N2O,3.744911336e-05,Tg
EU-15,coal,coal,coal,2015,CH4,0.09907845624,Tg
EU-15,coal,coal,coal,2015,CO2_FUG,1.224018223,MTC
EU-15,coal,coal,coal,2015,N2O,3.956707371e-06,Tg
EU-15,crude oil,crude oil,crude oil,2015,CH4,0.1103378111,Tg
EU-15,crude oil,crude oil,crude oil,2015,CO2_FUG,0.7540646507,MTC
EU-15,crude oil,crude oil,crude oil,2015,N2O,1.910091702e-05,Tg
EU-15,natural gas,natural gas,natural gas,2015,CH4,0.1103378111,Tg
EU-15,natural gas,natural gas,natural gas,2015,CO2_FUG,0.7540646507,MTC
EU-15,natural gas,natural gas,natural gas,2015,N2O,1.613100201e-05,Tg
EU-15,coal,coal,coal,2021,CH4,0.03352989484,Tg
EU-15,coal,coal,coal,2021,CO2_FUG,1.667524678,MTC
EU-15,coal,coal,coal,2021,N2O,5.899794e-06,Tg
EU-15,crude oil,crude oil,crude oil,2021,CH4,0.131071674,Tg
EU-15,crude oil,crude oil,crude oil,2021,CO2_FUG,0.8767409449,MTC
EU-15,crude oil,crude oil,crude oil,2021,N2O,5.043864542e-05,Tg
EU-15,natural gas,natural gas,natural gas,2021,CH4,0.131071674,Tg
EU-15,natural gas,natural gas,natural gas,2021,CO2_FUG,0.8767409449,MTC
EU-15,natural gas,natural gas,natural gas,2021,N2O,5.043864542e-05,Tg
Ukraine,coal,coal,coal,1975,CH4,0.6786994829,Tg
Ukraine,coal,coal,coal,1975,CO2_FUG,1.245093454,MTC
Ukraine,coal,coal,coal,1975,N2O,0,Tg
Ukraine,crude oil,crude oil,crude oil,1975,CH4,0.5049111554,Tg
Ukraine,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1914683038,MTC
Ukraine,crude oil,crude oil,crude oil,1975,N2O,1.549252613e-06,Tg
Ukraine,natural gas,natural gas,natural gas,1975,CH4,0.5049111554,Tg
Ukraine,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1914683038,MTC
Ukraine,natural gas,natural gas,natural gas,1975,N2O,1.549252613e-06,Tg
Ukraine,coal,coal,coal,1990,CH4,0.6899445961,Tg
Ukraine,coal,coal,coal,1990,CO2_FUG,2.672408436,MTC
Ukraine,coal,coal,coal,1990,N2O,1.15305358e-06,Tg
Ukraine,crude oil,crude oil,crude oil,1990,CH4,0.3788745976,Tg
Ukraine,crude oil,crude oil,crude oil,1990,CO2_FUG,0.7107892359,MTC
Ukraine,crude oil,crude oil,crude oil,1990,N2O,6.748924693e-06,Tg
Ukraine,natural gas,natural gas,natural gas,1990,CH4,2.139773524,Tg
Ukraine,natural gas,natural gas,natural gas,1990,CO2_FUG,0.7107892359,MTC
Ukraine,natural gas,natural gas,natural gas,1990,N2O,6.748924693e-06,Tg
Ukraine,coal,coal,coal,2005,CH4,0.7090514319,Tg
Ukraine,coal,coal,coal,2005,CO2_FUG,4.682924876,MTC
Ukraine,coal,coal,coal,2005,N2O,2.317431959e-06,Tg
Ukraine,crude oil,crude oil,crude oil,2005,CH4,0.3297787443,Tg
Ukraine,crude oil,crude oil,crude oil,2005,CO2_FUG,0.7343409711,MTC
Ukraine,crude oil,crude oil,crude oil,2005,N2O,7.141215658e-06,Tg
Ukraine,natural gas,natural gas,natural gas,2005,CH4,0.3558697797,Tg
Ukraine,natural gas,natural gas,natural gas,2005,CO2_FUG,0.7343409711,MTC
Ukraine,natural gas,natural gas,natural gas,2005,N2O,7.141215658e-06,Tg
Ukraine,coal,coal,coal,2010,CH4,0.6715711106,Tg
Ukraine,coal,coal,coal,2010,CO2_FUG,2.869845765,MTC
Ukraine,coal,coal,coal,2010,N2O,1.129716856e-05,Tg
Ukraine,crude oil,crude oil,crude oil,2010,CH4,0.2950750862,Tg
Ukraine,crude oil,crude oil,crude oil,2010,CO2_FUG,0.7227830704,MTC
Ukraine,crude oil,crude oil,crude oil,2010,N2O,6.248409366e-06,Tg
Ukraine,natural gas,natural gas,natural gas,2010,CH4,0.3033928591,Tg
Ukraine,natural gas,natural gas,natural gas,2010,CO2_FUG,0.7227830704,MTC
Ukraine,natural gas,natural gas,natural gas,2010,N2O,6.248409366e-06,Tg
Ukraine,coal,coal,coal,2015,CH4,0.6737357228,Tg
Ukraine,coal,coal,coal,2015,CO2_FUG,3.176660826,MTC
Ukraine,coal,coal,coal,2015,N2O,2.507826309e-05,Tg
Ukraine,crude oil,crude oil,crude oil,2015,CH4,1.357159292,Tg
Ukraine,crude oil,crude oil,crude oil,2015,CO2_FUG,0.8023425733,MTC
Ukraine,crude oil,crude oil,crude oil,2015,N2O,5.477842085e-06,Tg
Ukraine,natural gas,natural gas,natural gas,2015,CH4,1.357159292,Tg
Ukraine,natural gas,natural gas,natural gas,2015,CO2_FUG,0.8023425733,MTC
Ukraine,natural gas,natural gas,natural gas,2015,N2O,5.477842085e-06,Tg
Ukraine,coal,coal,coal,2021,CH4,0.7571329902,Tg
Ukraine,coal,coal,coal,2021,CO2_FUG,5.253997788,MTC
Ukraine,coal,coal,coal,2021,N2O,7.629224863e-05,Tg
Ukraine,crude oil,crude oil,crude oil,2021,CH4,0.2913145836,Tg
Ukraine,crude oil,crude oil,crude oil,2021,CO2_FUG,0.7786908981,MTC
Ukraine,crude oil,crude oil,crude oil,2021,N2O,4.926286193e-06,Tg
Ukraine,natural gas,natural gas,natural gas,2021,CH4,0.3520987884,Tg
Ukraine,natural gas,natural gas,natural gas,2021,CO2_FUG,0.7786908981,MTC
Ukraine,natural gas,natural gas,natural gas,2021,N2O,4.926286193e-06,Tg
Europe_Non_EU,coal,coal,coal,1975,CH4,0.2555612454,Tg
Europe_Non_EU,coal,coal,coal,1975,CO2_FUG,1.791788291,MTC
Europe_Non_EU,coal,coal,coal,1975,N2O,0,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1975,CH4,0.07633656847,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1256149602,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,1975,N2O,2.089999455e-05,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1975,CH4,0.07633656847,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1256149602,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,1975,N2O,2.089999455e-05,Tg
Europe_Non_EU,coal,coal,coal,1990,CH4,0.2427452275,Tg
Europe_Non_EU,coal,coal,coal,1990,CO2_FUG,0.8268363467,MTC
Europe_Non_EU,coal,coal,coal,1990,N2O,0,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1990,CH4,0.3649630106,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1990,CO2_FUG,0.4051910593,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,1990,N2O,1.039378271e-05,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1990,CH4,0.3649630106,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1990,CO2_FUG,0.4051910593,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,1990,N2O,1.039378271e-05,Tg
Europe_Non_EU,coal,coal,coal,2005,CH4,0.2163971673,Tg
Europe_Non_EU,coal,coal,coal,2005,CO2_FUG,0.6653235757,MTC
Europe_Non_EU,coal,coal,coal,2005,N2O,1.26925633e-07,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2005,CH4,0.5399536061,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2005,CO2_FUG,0.6390111347,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2005,N2O,7.385759929e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2005,CH4,0.5399536061,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2005,CO2_FUG,0.6390111347,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2005,N2O,7.385759929e-06,Tg
